"Name.Ret","Month.Ret","Sales.Ret","ExciseTax.Ret","County.Ret","Established.Ret","RetailerURLLink"
"215","SATORI","Apr-2016","$536,718","$198,586","Spokane County","Retailer since Aug 2014","http://www.502data.com/license/414664"
"216","SATORI","Mar-2016","$573,048","$212,028","Spokane County","Retailer since Aug 2014","http://www.502data.com/license/414664"
"217","SATORI","Feb-2016","$574,060","$212,402","Spokane County","Retailer since Aug 2014","http://www.502data.com/license/414664"
"218","SATORI","Jan-2016","$511,829","$189,377","Spokane County","Retailer since Aug 2014","http://www.502data.com/license/414664"
"219","SATORI","All-2015","$4,952,732","$1,763,732","Spokane County","Retailer since Aug 2014","http://www.502data.com/license/414664"
"220","SATORI","All-2014","$674,459","$224,820","Spokane County","Retailer since Aug 2014","http://www.502data.com/license/414664"
"221","HIGHWAY 7","Oct-2016","$613,911","$227,147","Pierce County","Retailer since Aug 2014","http://www.502data.com/license/414889"
"222","HIGHWAY 7","Sep-2016","$663,740","$245,584","Pierce County","Retailer since Aug 2014","http://www.502data.com/license/414889"
"223","HIGHWAY 7","Aug-2016","$703,579","$260,324","Pierce County","Retailer since Aug 2014","http://www.502data.com/license/414889"
"224","HIGHWAY 7","Jul-2016","$730,948","$270,451","Pierce County","Retailer since Aug 2014","http://www.502data.com/license/414889"
"225","HIGHWAY 7","Jun-2016","$515,227","$190,634","Pierce County","Retailer since Aug 2014","http://www.502data.com/license/414889"
"226","HIGHWAY 7","May-2016","$513,172","$189,874","Pierce County","Retailer since Aug 2014","http://www.502data.com/license/414889"
"227","HIGHWAY 7","Apr-2016","$541,884","$200,497","Pierce County","Retailer since Aug 2014","http://www.502data.com/license/414889"
"228","HIGHWAY 7","Mar-2016","$567,028","$209,801","Pierce County","Retailer since Aug 2014","http://www.502data.com/license/414889"
"229","HIGHWAY 7","Feb-2016","$555,281","$205,454","Pierce County","Retailer since Aug 2014","http://www.502data.com/license/414889"
"230","HIGHWAY 7","Jan-2016","$547,094","$202,425","Pierce County","Retailer since Aug 2014","http://www.502data.com/license/414889"
"231","HIGHWAY 7","All-2015","$3,044,755","$1,104,113","Pierce County","Retailer since Aug 2014","http://www.502data.com/license/414889"
"232","HIGHWAY 7","All-2014","$342,691","$114,230","Pierce County","Retailer since Aug 2014","http://www.502data.com/license/414889"
"233","HAVE A HEART","Oct-2016","$609,031","$225,341","King County","Retailer since Apr 2015","http://www.502data.com/license/415333"
"234","HAVE A HEART","Sep-2016","$611,467","$226,243","King County","Retailer since Apr 2015","http://www.502data.com/license/415333"
"235","HAVE A HEART","Aug-2016","$593,830","$219,717","King County","Retailer since Apr 2015","http://www.502data.com/license/415333"
"236","HAVE A HEART","Jul-2016","$562,551","$208,144","King County","Retailer since Apr 2015","http://www.502data.com/license/415333"
"237","HAVE A HEART","Jun-2016","$446,474","$165,195","King County","Retailer since Apr 2015","http://www.502data.com/license/415333"
"238","HAVE A HEART","May-2016","$438,880","$162,386","King County","Retailer since Apr 2015","http://www.502data.com/license/415333"
"239","HAVE A HEART","Apr-2016","$419,603","$155,253","King County","Retailer since Apr 2015","http://www.502data.com/license/415333"
"240","HAVE A HEART","Mar-2016","$409,355","$151,461","King County","Retailer since Apr 2015","http://www.502data.com/license/415333"
"241","HAVE A HEART","Feb-2016","$377,305","$139,603","King County","Retailer since Apr 2015","http://www.502data.com/license/415333"
"242","HAVE A HEART","Jan-2016","$359,473","$133,005","King County","Retailer since Apr 2015","http://www.502data.com/license/415333"
"243","HAVE A HEART","All-2015","$1,890,390","$691,590","King County","Retailer since Apr 2015","http://www.502data.com/license/415333"
"244","GREEN THEORY","Oct-2016","$599,776","$221,917","King County","Retailer since Oct 2014","http://www.502data.com/license/414417"
"245","GREEN THEORY","Sep-2016","$586,671","$217,068","King County","Retailer since Oct 2014","http://www.502data.com/license/414417"
"246","GREEN THEORY","Aug-2016","$594,515","$219,971","King County","Retailer since Oct 2014","http://www.502data.com/license/414417"
"247","GREEN THEORY","Jul-2016","$581,659","$215,214","King County","Retailer since Oct 2014","http://www.502data.com/license/414417"
"248","GREEN THEORY","Jun-2016","$528,506","$195,547","King County","Retailer since Oct 2014","http://www.502data.com/license/414417"
"249","GREEN THEORY","May-2016","$538,553","$199,265","King County","Retailer since Oct 2014","http://www.502data.com/license/414417"
"250","GREEN THEORY","Apr-2016","$544,784","$201,570","King County","Retailer since Oct 2014","http://www.502data.com/license/414417"
"251","GREEN THEORY","Mar-2016","$518,580","$191,875","King County","Retailer since Oct 2014","http://www.502data.com/license/414417"
"252","GREEN THEORY","Feb-2016","$483,701","$178,969","King County","Retailer since Oct 2014","http://www.502data.com/license/414417"
"253","GREEN THEORY","Jan-2016","$472,441","$174,803","King County","Retailer since Oct 2014","http://www.502data.com/license/414417"
"254","GREEN THEORY","All-2015","$5,037,574","$1,783,499","King County","Retailer since Oct 2014","http://www.502data.com/license/414417"
"255","GREEN THEORY","All-2014","$977,403","$325,801","King County","Retailer since Oct 2014","http://www.502data.com/license/414417"
"256","CINDER","Oct-2016","$567,177","$209,855","Spokane County","Retailer since Oct 2014","http://www.502data.com/license/414817"
"257","CINDER","Sep-2016","$621,364","$229,905","Spokane County","Retailer since Oct 2014","http://www.502data.com/license/414817"
"258","CINDER","Aug-2016","$626,403","$231,769","Spokane County","Retailer since Oct 2014","http://www.502data.com/license/414817"
"259","CINDER","Jul-2016","$610,898","$226,032","Spokane County","Retailer since Oct 2014","http://www.502data.com/license/414817"
"260","CINDER","Jun-2016","$535,581","$198,165","Spokane County","Retailer since Oct 2014","http://www.502data.com/license/414817"
"261","CINDER","May-2016","$513,279","$189,913","Spokane County","Retailer since Oct 2014","http://www.502data.com/license/414817"
"262","CINDER","Apr-2016","$502,143","$185,793","Spokane County","Retailer since Oct 2014","http://www.502data.com/license/414817"
"263","CINDER","Mar-2016","$496,373","$183,658","Spokane County","Retailer since Oct 2014","http://www.502data.com/license/414817"
"264","CINDER","Feb-2016","$465,000","$172,050","Spokane County","Retailer since Oct 2014","http://www.502data.com/license/414817"
"265","CINDER","Jan-2016","$434,982","$160,943","Spokane County","Retailer since Oct 2014","http://www.502data.com/license/414817"
"266","CINDER","All-2015","$3,913,120","$1,397,686","Spokane County","Retailer since Oct 2014","http://www.502data.com/license/414817"
"267","CINDER","All-2014","$141,250","$47,083","Spokane County","Retailer since Oct 2014","http://www.502data.com/license/414817"
"268","HERBAL NATION","Oct-2016","$521,454","$192,938","Snohomish County","Retailer since Aug 2014","http://www.502data.com/license/413683"
"269","HERBAL NATION","Sep-2016","$504,235","$186,567","Snohomish County","Retailer since Aug 2014","http://www.502data.com/license/413683"
"270","HERBAL NATION","Aug-2016","$517,461","$191,461","Snohomish County","Retailer since Aug 2014","http://www.502data.com/license/413683"
"271","HERBAL NATION","Jul-2016","$534,071","$197,606","Snohomish County","Retailer since Aug 2014","http://www.502data.com/license/413683"
"272","HERBAL NATION","Jun-2016","$475,087","$175,782","Snohomish County","Retailer since Aug 2014","http://www.502data.com/license/413683"
"273","HERBAL NATION","May-2016","$481,332","$178,093","Snohomish County","Retailer since Aug 2014","http://www.502data.com/license/413683"
"274","HERBAL NATION","Apr-2016","$473,122","$175,055","Snohomish County","Retailer since Aug 2014","http://www.502data.com/license/413683"
"275","HERBAL NATION","Mar-2016","$468,324","$173,280","Snohomish County","Retailer since Aug 2014","http://www.502data.com/license/413683"
"276","HERBAL NATION","Feb-2016","$430,965","$159,457","Snohomish County","Retailer since Aug 2014","http://www.502data.com/license/413683"
"277","HERBAL NATION","Jan-2016","$424,001","$156,880","Snohomish County","Retailer since Aug 2014","http://www.502data.com/license/413683"
"278","HERBAL NATION","All-2015","$3,718,199","$1,309,702","Snohomish County","Retailer since Aug 2014","http://www.502data.com/license/413683"
"279","HERBAL NATION","All-2014","$2,328,470","$776,157","Snohomish County","Retailer since Aug 2014","http://www.502data.com/license/413683"
"280","CANNABIS & GLASS","Oct-2016","$515,549","$190,753","Spokane County","Retailer since Mar 2016","http://www.502data.com/license/360307"
"281","CANNABIS & GLASS","Sep-2016","$557,461","$206,261","Spokane County","Retailer since Mar 2016","http://www.502data.com/license/360307"
"282","CANNABIS & GLASS","Aug-2016","$589,515","$218,121","Spokane County","Retailer since Mar 2016","http://www.502data.com/license/360307"
"283","CANNABIS & GLASS","Jul-2016","$581,116","$215,013","Spokane County","Retailer since Mar 2016","http://www.502data.com/license/360307"
"284","CANNABIS & GLASS","Jun-2016","$503,185","$186,179","Spokane County","Retailer since Mar 2016","http://www.502data.com/license/360307"
"285","CANNABIS & GLASS","May-2016","$474,011","$175,384","Spokane County","Retailer since Mar 2016","http://www.502data.com/license/360307"
"286","CANNABIS & GLASS","Apr-2016","$459,438","$169,992","Spokane County","Retailer since Mar 2016","http://www.502data.com/license/360307"
"287","CANNABIS & GLASS","Mar-2016","$379,612","$140,456","Spokane County","Retailer since Mar 2016","http://www.502data.com/license/360307"
"288","HAVE A HEART","Oct-2016","$487,150","$180,246","King County","Retailer since Jul 2016","http://www.502data.com/license/423379"
"289","HAVE A HEART","Sep-2016","$450,667","$166,747","King County","Retailer since Jul 2016","http://www.502data.com/license/423379"
"290","HAVE A HEART","Aug-2016","$378,522","$140,053","King County","Retailer since Jul 2016","http://www.502data.com/license/423379"
"291","HAVE A HEART","Jul-2016","$182,040","$67,355","King County","Retailer since Jul 2016","http://www.502data.com/license/423379"
"292","HERBAN LEGENDS","Oct-2016","$486,182","$179,887","King County","Retailer since Apr 2016","http://www.502data.com/license/420291"
"293","HERBAN LEGENDS","Sep-2016","$593,908","$219,746","King County","Retailer since Apr 2016","http://www.502data.com/license/420291"
"294","HERBAN LEGENDS","Aug-2016","$631,495","$233,653","King County","Retailer since Apr 2016","http://www.502data.com/license/420291"
"295","HERBAN LEGENDS","Jul-2016","$591,571","$218,881","King County","Retailer since Apr 2016","http://www.502data.com/license/420291"
"296","HERBAN LEGENDS","Jun-2016","$434,051","$160,599","King County","Retailer since Apr 2016","http://www.502data.com/license/420291"
"297","HERBAN LEGENDS","May-2016","$289,177","$106,995","King County","Retailer since Apr 2016","http://www.502data.com/license/420291"
"298","HERBAN LEGENDS","Apr-2016","$51,982","$19,233","King County","Retailer since Apr 2016","http://www.502data.com/license/420291"
"299","MAIN STREET MARIJUANA EAST","Oct-2016","$485,690","$179,705","Clark County","Retailer since May 2016","http://www.502data.com/license/421805"
"300","MAIN STREET MARIJUANA EAST","Sep-2016","$493,121","$182,455","Clark County","Retailer since May 2016","http://www.502data.com/license/421805"
"301","MAIN STREET MARIJUANA EAST","Aug-2016","$457,698","$169,348","Clark County","Retailer since May 2016","http://www.502data.com/license/421805"
"302","MAIN STREET MARIJUANA EAST","Jul-2016","$387,322","$143,309","Clark County","Retailer since May 2016","http://www.502data.com/license/421805"
"303","MAIN STREET MARIJUANA EAST","Jun-2016","$317,361","$117,424","Clark County","Retailer since May 2016","http://www.502data.com/license/421805"
"304","MAIN STREET MARIJUANA EAST","May-2016","$193,649","$71,650","Clark County","Retailer since May 2016","http://www.502data.com/license/421805"
"305","THE GALLERY","Oct-2016","$485,200","$179,524","Pierce County","Retailer since Mar 2015","http://www.502data.com/license/413258"
"306","THE GALLERY","Sep-2016","$509,257","$188,425","Pierce County","Retailer since Mar 2015","http://www.502data.com/license/413258"
"307","THE GALLERY","Aug-2016","$557,167","$206,152","Pierce County","Retailer since Mar 2015","http://www.502data.com/license/413258"
"308","THE GALLERY","Jul-2016","$584,418","$216,235","Pierce County","Retailer since Mar 2015","http://www.502data.com/license/413258"
"309","THE GALLERY","Jun-2016","$393,679","$145,661","Pierce County","Retailer since Mar 2015","http://www.502data.com/license/413258"
"310","THE GALLERY","May-2016","$404,056","$149,501","Pierce County","Retailer since Mar 2015","http://www.502data.com/license/413258"
"311","THE GALLERY","Apr-2016","$424,106","$156,919","Pierce County","Retailer since Mar 2015","http://www.502data.com/license/413258"
"312","THE GALLERY","Mar-2016","$446,609","$165,245","Pierce County","Retailer since Mar 2015","http://www.502data.com/license/413258"
"313","THE GALLERY","Feb-2016","$490,086","$181,332","Pierce County","Retailer since Mar 2015","http://www.502data.com/license/413258"
"314","THE GALLERY","Jan-2016","$528,693","$195,616","Pierce County","Retailer since Mar 2015","http://www.502data.com/license/413258"
"315","THE GALLERY","All-2015","$3,659,343","$1,323,275","Pierce County","Retailer since Mar 2015","http://www.502data.com/license/413258"
"316","THE EVERGREEN MARKET","Oct-2016","$483,766","$178,993","King County","Retailer since Apr 2015","http://www.502data.com/license/413791"
"317","THE EVERGREEN MARKET","Sep-2016","$499,273","$184,731","King County","Retailer since Apr 2015","http://www.502data.com/license/413791"
"318","THE EVERGREEN MARKET","Aug-2016","$499,111","$184,671","King County","Retailer since Apr 2015","http://www.502data.com/license/413791"
"319","THE EVERGREEN MARKET","Jul-2016","$500,320","$185,118","King County","Retailer since Apr 2015","http://www.502data.com/license/413791"
"320","THE EVERGREEN MARKET","Jun-2016","$448,670","$166,008","King County","Retailer since Apr 2015","http://www.502data.com/license/413791"
"321","THE EVERGREEN MARKET","May-2016","$437,585","$161,906","King County","Retailer since Apr 2015","http://www.502data.com/license/413791"
"322","THE EVERGREEN MARKET","Apr-2016","$441,983","$163,534","King County","Retailer since Apr 2015","http://www.502data.com/license/413791"
"323","THE EVERGREEN MARKET","Mar-2016","$452,396","$167,386","King County","Retailer since Apr 2015","http://www.502data.com/license/413791"
"324","THE EVERGREEN MARKET","Feb-2016","$465,350","$172,179","King County","Retailer since Apr 2015","http://www.502data.com/license/413791"
